Timestamp,Force
1216354,4095
1216364,4095
1216374,4095
1216384,4095
1216394,4095
1216404,4095
1216414,4095
1216424,4095
1216434,4095
1216444,4095
1216454,4095
1216464,4095
1216474,4095
1216484,4095
1216494,4095
1216504,4095
1216514,4095
1216524,4095
1216534,4095
1216544,4095
1216554,4095
1216564,4095
1216574,4095
1216584,4095
1216594,4095
1216604,4095
1216614,3936
1216624,3947
1216634,3986
1216644,3990
1216654,3941
1216664,3905
1216674,3902
1216684,3904
1216694,3938
1216704,3931
1216714,3922
1216724,3920
1216734,3935
1216744,3929
1216754,3909
1216764,3897
1216774,3887
1216784,3879
1216794,3889
1216804,3923
1216814,4007
1216824,4063
1216834,4095
1216844,4095
1216854,4095
1216864,4095
1216874,4095
1216884,4095
1216894,4095
1216904,4095
1216914,4095
1216924,4095
1216934,4095
1216944,4095
1216954,4095
1216964,4095
1216974,0
1216984,4095
1216994,4095
1217004,4095
1217014,4095
1217024,4095
1217034,4095
1217044,4095
1217054,4095
1217064,4095
1217074,4095
1217084,4095
1217094,4095
1217104,4095
1217114,4095
1217124,4095
1217134,4095
1217144,3971
1217154,4021
1217164,4066
1217174,4055
1217184,4000
1217194,3963
1217204,3963
1217214,3982
1217224,3981
1217234,3982
1217244,3979
1217254,3984
1217264,3995
1217274,4031
1217284,4021
1217295,4023
1217304,4016
1217314,4006
1217324,4018
1217334,4062
1217344,4095
1217354,4095
1217364,4095
1217374,4095
1217384,4095
1217394,4095
1217404,4095
1217414,4095
1217424,4095
1217434,4090
1217444,4095
1217454,4095
1217464,4095
1217474,4095
1217484,4095
1217494,4095
1217504,4095
1217514,4095
1217524,4095
1217534,4095
1217544,4095
1217554,4095
1217565,4095
1217574,4095
1217584,4095
1217594,4095
1217604,4095
1217614,4095
1217624,4095
1217634,4095
1217644,4095
1217654,4095
1217664,3958
1217674,4002
1217684,4044
1217694,3996
1217704,3909
1217714,3831
1217724,3815
1217734,3829
1217744,3855
1217754,3886
1217764,3914
1217774,3939
1217784,3959
1217794,3976
1217804,3984
1217814,3985
1217824,3990
1217834,3998
1217844,4039
1217854,4082
1217864,4095
1217874,4095
1217884,4095
1217894,4095
1217904,4095
1217914,4095
1217924,4095
1217934,4095
1217944,4095
1217954,4095
1217964,4095
1217974,4095
1217984,4095
1217994,4095
1218004,4095
1218015,4095
1218024,4095
1218034,4095
1218044,4095
1218054,4095
1218064,4095
1218074,4095
1218084,4095
1218094,4095
1218104,4095
1218114,4095
1218124,4095
1218134,4095
1218144,4095
1218154,4095
1218164,4095
1218174,4095
1218184,4053
1218194,4095
1218204,4095
1218214,4095
1218224,4080
1218234,4055
1218244,4047
1218254,4030
1218264,4014
1218274,3967
1218284,3926
1218294,3920
1218304,3920
1218314,3937
1218324,3952
1218334,3973
1218344,3984
1218354,3998
1218364,4015
1218374,4043
1218384,4095
1218394,4095
1218404,4095
1218414,4095
1218424,4095
1218434,4095
1218444,4095
1218454,4095
1218464,4095
1218474,4095
1218484,4095
1218494,4095
1218504,4095
1218514,4095
1218524,4095
1218534,4095
1218544,4095
1218554,4095
1218564,4095
1218574,4095
1218584,4095
1218594,4095
1218604,4095
1218614,4095
1218624,4095
1218634,4095
1218644,4095
1218654,4095
1218664,4095
1218674,4095
1218684,4095
1218694,4095
1218704,4095
1218714,4095
1218724,4095
1218734,4095
1218744,4095
1218754,4095
1218764,4055
1218774,4015
1218784,3973
1218794,3939
1218804,3906
1218814,3897
1218824,3906
1218834,3898
1218844,3939
1218854,3967
1218864,3998
1218874,4018
1218884,4033
1218894,4060
1218904,4095
1218914,4095
1218924,4095
1218934,4095
1218944,4095
1218954,4095
1218964,4095
1218974,4095
1218984,4095
1218994,4095
1219004,4095
1219014,4095
1219024,4095
1219034,4095
1219044,4095
1219054,4095
1219064,4095
1219074,0
1219084,4095
1219094,4095
1219104,4095
1219114,4095
1219124,4095
1219134,4095
1219144,4095
1219154,4095
1219164,4095
1219174,4095
1219184,4095
1219194,4095
1219204,4095
1219214,4095
1219224,4095
1219234,4095
1219244,4095
1219254,4095
1219264,4095
1219274,4095
1219284,4082
1219294,4047
1219304,4003
1219314,3959
1219324,3933
1219334,3923
1219344,3920
1219354,3920
1219364,3933
1219374,3945
1219384,3946
1219394,3971
1219404,3980
1219414,3983
1219424,3998
1219434,4032
1219444,4086
1219454,4095
1219464,4095
1219474,4095
1219484,4095
1219494,4095
1219504,4095
1219514,4095
1219524,4095
1219534,4095
1219544,4095
1219554,4095
1219564,4095
1219574,4095
1219584,4095
1219594,4095
1219604,4095
1219614,4095
1219624,4095
1219634,4095
1219644,4095
1219654,4095
1219664,4095
1219674,4095
1219684,4095
1219694,4095
1219704,4095
1219714,4095
1219724,4095
1219734,4095
1219744,4095
1219754,4095
1219764,4095
1219774,4095
1219784,4085
1219794,4095
1219804,4095
1219814,4051
1219824,3956
1219834,3929
1219844,3898
1219854,3860
1219864,3830
1219874,3822
1219884,3824
1219894,3847
1219904,3858
1219914,3889
1219924,3903
1219934,3921
1219944,3917
1219954,3908
1219964,3930
1219974,3984
1219984,4034
1219994,4078
1220004,4095
1220014,4095
1220024,4095
1220034,4095
1220044,4095
1220054,4095
1220064,4095
1220074,4095
1220084,4095
1220094,4095
1220104,4095
1220114,4095
1220124,4095
1220134,4095
1220144,4095
1220154,4095
1220164,4095
1220174,4095
1220184,4095
1220194,4095
1220204,4095
1220214,4095
1220224,4095
1220234,4095
1220244,4095
1220254,4095
1220264,4095
1220274,4095
1220284,4095
1220294,4095
1220304,4082
1220314,4089
1220324,4095
1220334,4054
1220345,3987
1220354,3970
1220364,3975
1220374,3986
1220384,3985
1220394,3984
1220404,3982
1220414,3988
1220424,4005
1220434,4017
1220444,4025
1220454,4027
1220464,4027
1220474,4011
1220484,4015
1220494,4022
1220504,4067
1220514,4095
1220524,4095
1220534,4095
1220544,4095
1220554,4095
1220564,4095
1220574,4095
1220584,4095
1220594,4095
1220604,4095
1220614,4095
1220624,4095
1220634,4095
1220644,4095
1220654,4095
1220664,4095
1220674,4095
1220684,4095
1220694,4095
1220704,4095
1220714,4095
1220724,4095
1220734,4095
1220744,4095
1220754,4095
1220764,4095
1220774,4095
1220784,4095
1220794,4095
1220804,4095
1220814,4095
1220824,4095
1220834,4095
1220844,4095
1220854,4095
1220864,4095
1220874,4003
1220884,3965
1220894,3952
1220904,3941
1220914,3938
1220924,3937
1220934,3941
1220944,3952
1220954,3959
1220964,3985
1220974,4003
1220985,3991
1220994,4011
1221004,3999
1221014,4015
1221024,4034
1221034,4085
1221044,4095
1221054,4095
1221064,4095
1221074,4095
1221084,4095
1221094,4095
1221104,4095
1221114,4095
1221124,4095
1221134,4095
1221144,4095
1221154,4095
1221164,4095
1221174,4095
1221184,4095
1221194,4095
1221204,4095
1221214,4095
1221224,4095
1221234,4095
1221244,4095
1221254,4095
1221264,4095
1221274,4095
1221284,4095
1221294,4095
1221304,4095
1221314,4095
1221324,4095
1221334,4095
1221344,4095
1221354,4095
1221364,4095
1221374,4095
1221384,4095
1221394,4039
1221404,3964
1221414,3921
1221424,3901
1221434,3894
1221444,3914
1221454,3923
1221464,3946
1221474,3972
1221484,3997
1221494,4016
1221504,4034
1221514,4059
1221524,4079
1221534,4080
1221544,4080
1221554,4087
1221564,4095
1221574,4095
