Timestamp,Force
5299374,0
5299384,0
5299394,0
5299404,0
5299414,0
5299424,0
5299434,0
5299444,0
5299454,3415
5299464,3699
5299474,3860
5299484,3939
5299494,3946
5299504,3935
5299514,3914
5299524,3792
5299534,3485
5299544,2846
5299554,617
5299564,0
5299574,0
5299584,0
5299594,0
5299604,0
5299614,0
5299624,0
5299634,0
5299644,0
5299654,0
5299664,0
5299674,0
5299684,0
5299694,0
5299704,0
5299714,0
5299724,3386
5299734,3841
5299744,3943
5299754,3975
5299764,3938
5299774,3903
5299784,3780
5299794,3456
5299804,2797
5299814,874
5299824,0
5299834,0
5299844,0
5299854,0
5299864,0
5299874,0
5299884,0
5299894,0
5299904,0
5299914,0
5299924,0
5299934,0
5299944,0
5299954,0
5299964,0
5299974,3408
5299984,3792
5299994,3888
5300004,3914
5300014,3888
5300024,3781
5300034,3428
5300044,2706
5300054,995
5300064,0
5300074,0
5300084,0
5300094,0
5300104,0
5300114,0
5300124,0
5300134,0
5300144,0
5300154,0
5300164,0
5300174,0
5300184,0
5300194,0
5300204,3639
5300214,3690
5300224,3822
5300234,3869
5300244,3842
5300254,3813
5300264,3600
5300274,3049
5300284,1337
5300294,0
5300304,0
5300314,0
5300324,0
5300334,0
5300344,0
5300354,0
5300364,0
5300374,0
5300384,0
5300394,0
5300404,0
5300414,0
5300424,0
5300434,0
5300444,3433
5300454,3789
5300464,3861
5300474,3899
5300484,3841
5300494,3728
5300504,3468
5300514,2864
5300524,1073
5300534,0
5300544,0
5300554,0
5300564,0
5300574,0
5300584,0
5300594,0
5300604,0
5300614,0
5300624,0
5300634,0
5300644,0
5300654,0
5300664,0
5300674,0
5300684,0
5300694,4095
5300704,4095
5300714,4095
5300724,4095
5300734,4095
5300744,4095
5300754,4095
5300764,4095
5300774,4095
5300784,4095
5300794,4095
5300804,4095
5300814,4095
5300824,4095
5300834,4095
5300844,4095
5300854,4095
5300864,4095
5300874,4095
5300884,4095
5300894,4080
5300904,3968
5300914,3648
5300924,2587
5300934,0
5300944,0
5300954,0
5300964,0
5300974,0
5300984,0
5300994,0
5301004,0
5301014,0
5301024,0
5301034,0
5301044,0
5301054,0
5301064,0
5301074,0
5301084,0
5301094,0
5301104,0
5301114,0
5301124,0
5301134,0
5301144,0
5301154,0
5301164,0
5301174,0
5301184,0
5301194,0
5301204,0
5301214,0
5301224,0
5301234,0
5301244,0
5301254,0
5301264,0
5301274,0
5301284,0
5301294,0
5301304,0
5301314,0
5301324,0
5301334,0
5301344,0
5301354,0
5301364,0
5301374,0
5301384,0
5301394,0
5301404,0
5301414,0
5301424,0
5301434,0
5301444,0
5301454,0
5301464,0
5301474,0
5301484,0
5301494,0
5301504,0
5301514,0
5301524,0
5301534,0
5301544,0
5301554,0
5301564,0
5301574,0
5301584,0
5301594,0
5301604,0
5301614,0
5301624,0
5301634,0
5301644,0
5301654,0
5301664,0
5301674,0
5301684,0
5301694,0
5301704,0
5301714,0
5301724,0
5301734,0
5301744,0
5301754,0
5301764,0
5301774,0
5301784,0
5301794,0
5301804,0
5301814,0
5301824,0
5301834,0
5301844,0
5301854,0
5301864,0
5301874,0
5301884,0
5301894,0
5301904,0
5301914,0
5301924,0
5301934,0
5301944,0
5301954,0
5301964,0
5301974,0
5301984,0
5301994,0
5302004,0
5302014,0
5302024,0
5302034,0
5302044,0
5302054,0
5302064,0
5302074,0
5302084,0
5302094,0
5302104,0
5302114,0
5302124,0
5302134,0
5302144,0
5302154,0
5302164,0
5302174,0
5302184,0
5302194,0
5302204,0
5302214,0
5302224,0
5302234,0
5302244,0
5302254,0
5302264,0
5302274,0
5302284,0
5302294,0
5302304,0
5302314,0
5302324,0
5302334,0
5302344,0
5302354,0
5302364,0
5302374,0
5302384,0
5302394,0
5302404,0
5302414,0
5302424,0
5302434,0
5302444,0
5302454,0
5302464,0
5302474,0
5302484,0
5302494,0
5302504,0
5302514,0
5302524,0
5302534,0
5302544,0
5302554,0
5302564,0
5302574,0
5302584,0
5302594,0
5302604,0
5302614,0
5302624,0
5302634,0
5302644,0
5302654,0
5302664,0
5302674,0
5302684,0
5302694,0
5302704,0
5302714,0
5302724,0
5302734,0
5302744,0
5302754,0
5302764,0
5302774,0
5302784,0
5302794,0
5302804,0
5302814,3831
5302824,3999
5302834,4016
5302844,4048
5302854,4095
5302864,4095
5302874,4095
5302884,4095
5302894,4095
5302904,4095
5302914,4095
5302924,4095
5302934,4095
5302944,4095
5302954,4095
5302964,4095
5302974,4073
5302984,4082
5302994,4063
5303004,4032
5303014,3977
5303024,3921
5303034,3838
5303044,3712
5303054,3490
5303064,3232
5303074,2906
5303084,2450
5303094,1585
5303104,350
5303114,0
5303124,0
5303134,0
5303144,0
5303154,0
5303164,0
5303174,0
5303184,0
5303194,0
5303204,0
5303214,0
5303224,0
5303234,0
5303244,0
5303254,0
5303264,0
5303274,0
5303284,0
5303294,0
5303304,0
5303314,0
5303324,0
5303334,0
5303344,0
5303354,0
5303364,0
5303374,0
5303384,0
5303394,0
5303404,0
5303414,0
5303424,0
5303434,0
5303444,0
5303454,0
5303464,0
5303474,0
5303484,0
5303494,0
5303504,0
5303514,0
5303524,0
5303534,0
5303544,0
5303554,0
5303564,0
5303574,0
5303584,0
5303594,0
5303604,0
5303614,0
5303624,0
5303634,0
5303644,0
5303654,0
5303664,0
5303674,0
5303684,0
5303694,0
5303704,0
5303714,0
5303724,0
5303734,0
5303744,0
5303754,0
5303764,0
5303774,0
5303784,0
5303794,0
5303804,0
5303814,0
5303824,0
5303834,0
5303844,0
5303854,0
5303864,0
5303874,0
5303884,0
5303894,0
5303904,0
5303914,0
5303924,0
5303934,0
5303944,0
5303954,0
5303964,0
5303974,0
5303984,0
5303994,0
5304004,0
5304014,0
5304024,0
5304034,0
5304044,0
5304054,0
5304064,0
5304074,0
5304084,0
5304094,0
5304104,0
5304114,0
5304124,0
5304134,0
5304144,0
5304154,0
5304164,0
5304174,0
5304184,0
5304194,0
5304204,0
5304214,0
5304224,0
5304234,0
5304244,0
5304254,0
5304264,0
